epoch,train_loss,valid_loss,dice,sensitivity,score_alpha_025,score_alpha_050,score_alpha_075,pred_pixels,true_pixels,lr,seconds
1,0.6071750226587352,0.5482912405882732,0.30693069100379944,0.30693069100379944,0.30693069100379944,0.30693069100379944,0.30693069100379944,0.0,435.25742574257424,0.001,81.43532228469849
2,0.527992026640637,0.5166250626639565,0.30693069100379944,0.30693069100379944,0.30693069100379944,0.30693069100379944,0.30693069100379944,0.0,435.25742574257424,0.001,77.52096366882324
3,0.5119949697267892,0.5093939298450356,0.08370368927717209,0.11208390444517136,0.10498883575201035,0.09789378941059113,0.0907987430691719,1662.079207920792,435.25742574257424,0.001,76.33811902999878
4,0.5071124738395805,0.5061939258386593,0.2687649726867676,0.2681415379047394,0.268297404050827,0.2684532701969147,0.26860910654067993,3.207920792079208,435.25742574257424,0.001,75.98990797996521
5,0.4989386687774469,0.5040128585135583,0.07540902495384216,0.07606708258390427,0.075902558863163,0.07573805004358292,0.07557352632284164,630.9702970297029,435.25742574257424,0.001,75.63499307632446
6,0.48369114794353446,0.5001830376020753,0.0673295259475708,0.21257011592388153,0.17625997960567474,0.13994981348514557,0.10363967716693878,4733.138613861386,435.25742574257424,0.001,75.70079135894775
7,0.4686553130055418,0.47788790606036047,0.14080436527729034,0.13621917366981506,0.137365460395813,0.1385117471218109,0.13965806365013123,479.13861386138615,435.25742574257424,0.0005,76.20405578613281
8,0.45346927996909264,0.45792065929658343,0.16466259956359863,0.14051936566829681,0.14655518531799316,0.15259099006652832,0.15862679481506348,487.3168316831683,435.25742574257424,0.0005,75.41736221313477
9,0.4499296451559161,0.45110970735549927,0.13795094192028046,0.16300590336322784,0.1567421555519104,0.15047842264175415,0.1442146748304367,1468.9108910891089,435.25742574257424,0.0005,75.43856143951416
10,0.4460601346327527,0.4509330273854851,0.20139043033123016,0.186719611287117,0.1903873085975647,0.19405503571033478,0.19772270321846008,330.5940594059406,435.25742574257424,0.0005,75.64504075050354
11,0.43994942130428727,0.446825640036328,0.1552233248949051,0.1966661661863327,0.1863054484128952,0.1759447306394577,0.16558405756950378,1661.2178217821781,435.25742574257424,0.0005,75.39651274681091
12,0.4393481420408381,0.43711989763939735,0.17425274848937988,0.18739698827266693,0.18411092460155487,0.1808248609304428,0.17753881216049194,805.6732673267327,435.25742574257424,0.0005,75.77657389640808
13,0.4339278685574484,0.4351356838009145,0.18131773173809052,0.19925808906555176,0.19477301836013794,0.19028790295124054,0.18580281734466553,969.950495049505,435.25742574257424,0.00025,75.63099670410156
14,0.43073524903542926,0.43643168824734074,0.21453902125358582,0.2309444695711136,0.22684311866760254,0.2227417379617691,0.21864037215709686,986.4356435643564,435.25742574257424,0.00025,75.66399788856506
15,0.42929578270062363,0.4317662839842315,0.25841715931892395,0.24076072871685028,0.2451748251914978,0.2495889514684677,0.2540030777454376,344.0693069306931,435.25742574257424,0.00025,75.58422231674194
16,0.4283666185813375,0.4345220368687469,0.19373098015785217,0.18844366073608398,0.18976551294326782,0.19108732044696808,0.19240915775299072,556.4554455445544,435.25742574257424,0.00025,75.48943972587585
17,0.42880792310922455,0.42994173741576697,0.21475821733474731,0.22006595134735107,0.21873903274536133,0.2174120992422104,0.21608516573905945,644.2277227722773,435.25742574257424,0.00025,75.5683970451355
18,0.42647135582300694,0.43193966386341814,0.20438523590564728,0.2327764481306076,0.22567866742610931,0.21858085691928864,0.21148304641246796,839.9108910891089,435.25742574257424,0.00025,75.5552728176117
19,0.4268292690267657,0.4293983301313797,0.2605172395706177,0.2418518215417862,0.24651816487312317,0.2511845529079437,0.2558508813381195,345.91089108910893,435.25742574257424,0.000125,75.71661806106567
20,0.42005640091282304,0.4262939980714628,0.2483081966638565,0.23398613929748535,0.23756667971611023,0.24114719033241272,0.24472767114639282,363.3762376237624,435.25742574257424,0.000125,75.28923082351685
